Fighter 0 Round 1 KD,Fighter 1 Round 1 KD,Fighter 0 Round 1 Sig. str.,Fighter 1 Round 1 Sig. str.,Fighter 0 Round 1 Sig. str. %,Fighter 1 Round 1 Sig. str. %,Fighter 0 Round 1 Total str.,Fighter 1 Round 1 Total str.,Fighter 0 Round 1 Td,Fighter 1 Round 1 Td,Fighter 0 Round 1 Td %,Fighter 1 Round 1 Td %,Fighter 0 Round 1 Sub. att,Fighter 1 Round 1 Sub. att,Fighter 0 Round 1 Rev.,Fighter 1 Round 1 Rev.,Fighter 0 Round 1 Ctrl,Fighter 1 Round 1 Ctrl,Fighter 0 Name,Fighter 1 Name,Fighter 0 Round 2 KD,Fighter 1 Round 2 KD,Fighter 0 Round 2 Sig. str.,Fighter 1 Round 2 Sig. str.,Fighter 0 Round 2 Sig. str. %,Fighter 1 Round 2 Sig. str. %,Fighter 0 Round 2 Total str.,Fighter 1 Round 2 Total str.,Fighter 0 Round 2 Td,Fighter 1 Round 2 Td,Fighter 0 Round 2 Td %,Fighter 1 Round 2 Td %,Fighter 0 Round 2 Sub. att,Fighter 1 Round 2 Sub. att,Fighter 0 Round 2 Rev.,Fighter 1 Round 2 Rev.,Fighter 0 Round 2 Ctrl,Fighter 1 Round 2 Ctrl,Fighter 0 Round 3 KD,Fighter 1 Round 3 KD,Fighter 0 Round 3 Sig. str.,Fighter 1 Round 3 Sig. str.,Fighter 0 Round 3 Sig. str. %,Fighter 1 Round 3 Sig. str. %,Fighter 0 Round 3 Total str.,Fighter 1 Round 3 Total str.,Fighter 0 Round 3 Td,Fighter 1 Round 3 Td,Fighter 0 Round 3 Td %,Fighter 1 Round 3 Td %,Fighter 0 Round 3 Sub. att,Fighter 1 Round 3 Sub. att,Fighter 0 Round 3 Rev.,Fighter 1 Round 3 Rev.,Fighter 0 Round 3 Ctrl,Fighter 1 Round 3 Ctrl,Fighter 0 Round 4 KD,Fighter 1 Round 4 KD,Fighter 0 Round 4 Sig. str.,Fighter 1 Round 4 Sig. str.,Fighter 0 Round 4 Sig. str. %,Fighter 1 Round 4 Sig. str. %,Fighter 0 Round 4 Total str.,Fighter 1 Round 4 Total str.,Fighter 0 Round 4 Td,Fighter 1 Round 4 Td,Fighter 0 Round 4 Td %,Fighter 1 Round 4 Td %,Fighter 0 Round 4 Sub. att,Fighter 1 Round 4 Sub. att,Fighter 0 Round 4 Rev.,Fighter 1 Round 4 Rev.,Fighter 0 Round 4 Ctrl,Fighter 1 Round 4 Ctrl,Fighter 0 Round 5 KD,Fighter 1 Round 5 KD,Fighter 0 Round 5 Sig. str.,Fighter 1 Round 5 Sig. str.,Fighter 0 Round 5 Sig. str. %,Fighter 1 Round 5 Sig. str. %,Fighter 0 Round 5 Total str.,Fighter 1 Round 5 Total str.,Fighter 0 Round 5 Td,Fighter 1 Round 5 Td,Fighter 0 Round 5 Td %,Fighter 1 Round 5 Td %,Fighter 0 Round 5 Sub. att,Fighter 1 Round 5 Sub. att,Fighter 0 Round 5 Rev.,Fighter 1 Round 5 Rev.,Fighter 0 Round 5 Ctrl,Fighter 1 Round 5 Ctrl,Fighter 0 Round 1 Sig. str,Fighter 1 Round 1 Sig. str,Fighter 0 Round 1 Head,Fighter 1 Round 1 Head,Fighter 0 Round 1 Body,Fighter 1 Round 1 Body,Fighter 0 Round 1 Leg,Fighter 1 Round 1 Leg,Fighter 0 Round 1 Distance,Fighter 1 Round 1 Distance,Fighter 0 Round 1 Clinch,Fighter 1 Round 1 Clinch,Fighter 0 Round 1 Ground,Fighter 1 Round 1 Ground,Fighter 0 Round 2 Sig. str,Fighter 1 Round 2 Sig. str,Fighter 0 Round 2 Head,Fighter 1 Round 2 Head,Fighter 0 Round 2 Body,Fighter 1 Round 2 Body,Fighter 0 Round 2 Leg,Fighter 1 Round 2 Leg,Fighter 0 Round 2 Distance,Fighter 1 Round 2 Distance,Fighter 0 Round 2 Clinch,Fighter 1 Round 2 Clinch,Fighter 0 Round 2 Ground,Fighter 1 Round 2 Ground,Fighter 0 Round 3 Sig. str,Fighter 1 Round 3 Sig. str,Fighter 0 Round 3 Head,Fighter 1 Round 3 Head,Fighter 0 Round 3 Body,Fighter 1 Round 3 Body,Fighter 0 Round 3 Leg,Fighter 1 Round 3 Leg,Fighter 0 Round 3 Distance,Fighter 1 Round 3 Distance,Fighter 0 Round 3 Clinch,Fighter 1 Round 3 Clinch,Fighter 0 Round 3 Ground,Fighter 1 Round 3 Ground,Fighter 0 Round 4 Sig. str,Fighter 1 Round 4 Sig. str,Fighter 0 Round 4 Head,Fighter 1 Round 4 Head,Fighter 0 Round 4 Body,Fighter 1 Round 4 Body,Fighter 0 Round 4 Leg,Fighter 1 Round 4 Leg,Fighter 0 Round 4 Distance,Fighter 1 Round 4 Distance,Fighter 0 Round 4 Clinch,Fighter 1 Round 4 Clinch,Fighter 0 Round 4 Ground,Fighter 1 Round 4 Ground,Fighter 0 Round 5 Sig. str,Fighter 1 Round 5 Sig. str,Fighter 0 Round 5 Head,Fighter 1 Round 5 Head,Fighter 0 Round 5 Body,Fighter 1 Round 5 Body,Fighter 0 Round 5 Leg,Fighter 1 Round 5 Leg,Fighter 0 Round 5 Distance,Fighter 1 Round 5 Distance,Fighter 0 Round 5 Clinch,Fighter 1 Round 5 Clinch,Fighter 0 Round 5 Ground,Fighter 1 Round 5 Ground,Winner,Method
0,0,19,18,39.0,42.0,19,20,0,2,,66.0,0,0,0,0,0.0,133.0,Luis Saldana,Jordan Griffin,0.0,0.0,9.0,4.0,60.0,40.0,10.0,4.0,0.0,2.0,,100.0,1.0,1.0,1.0,0.0,30.0,197.0,0.0,0.0,8.0,11.0,32.0,64.0,11.0,15.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,108.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,18,10,14,3,4,6,0,17,16,2,2,0,0,9.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,0.0,0.0,8.0,11.0,5.0,6.0,1.0,4.0,2.0,1.0,7.0,9.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,4,6,50.0,50.0,16,18,2,0,66.0,0.0,0,0,0,0,206.0,8.0,Da-Un Jung,William Knight,0.0,0.0,24.0,9.0,64.0,75.0,39.0,9.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,18.0,11.0,3.0,0.0,100.0,,0.0,0.0,0.0,0.0,282.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,0,0,0,3,6,3,6,0,0,1,0,24.0,9.0,19.0,3.0,0.0,1.0,5.0,5.0,8.0,9.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,12,12,44.0,54.0,19,30,1,0,25.0,,0,0,0,0,156.0,56.0,Impa Kasanganay,Sasha Palatnikov,0.0,0.0,1.0,1.0,50.0,50.0,2.0,1.0,1.0,0.0,50.0,,1.0,0.0,0.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,10,5,0,4,2,3,9,6,3,6,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,SUB  Rear Naked Choke
0,0,8,23,100.0,62.0,8,24,0,1,0.0,50.0,0,0,0,0,4.0,19.0,Stipe Miocic,Francis Ngannou,0.0,2.0,4.0,13.0,80.0,68.0,4.0,14.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,23,0,16,1,2,7,5,8,11,0,3,0,9,4.0,13.0,3.0,12.0,1.0,0.0,0.0,1.0,4.0,6.0,0.0,5.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KO/TKO  Punch
0,0,18,25,45.0,75.0,21,41,0,0,0.0,,0,1,0,0,22.0,123.0,Tyron Woodley,Vicente Luque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,25,7,15,10,10,1,0,8,16,10,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SUB  D'Arce Choke
1,0,36,8,62.0,36.0,36,8,0,1,,50.0,0,0,0,0,0.0,0.0,Sean O'Malley,Thomas Almeida,0.0,0.0,17.0,12.0,42.0,44.0,22.0,12.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,33.0,5.0,64.0,22.0,33.0,5.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,8,18,3,11,2,7,3,35,8,1,0,0,0,17.0,12.0,4.0,4.0,6.0,1.0,7.0,7.0,17.0,10.0,0.0,0.0,0.0,2.0,33.0,5.0,19.0,2.0,7.0,0.0,7.0,3.0,31.0,5.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
0,0,17,25,38.0,35.0,17,29,0,2,,100.0,0,0,0,0,0.0,48.0,Gillian Robertson,Miranda Maverick,0.0,0.0,8.0,15.0,50.0,42.0,11.0,31.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,190.0,14.0,0.0,0.0,2.0,31.0,25.0,68.0,4.0,71.0,0.0,1.0,0.0,100.0,1.0,0.0,1.0,1.0,19.0,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,25,12,16,5,7,0,2,17,24,0,1,0,0,8.0,15.0,2.0,12.0,5.0,3.0,1.0,0.0,8.0,12.0,0.0,3.0,0.0,0.0,2.0,31.0,2.0,26.0,0.0,4.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U-DEC
1,0,6,5,46.0,50.0,6,5,0,0,,,0,0,0,0,4.0,0.0,Jamie Mullarkey,Khama Worthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,3,0,0,1,2,3,5,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
0,0,3,0,100.0,0.0,3,0,1,0,100.0,,1,0,0,0,67.0,0.0,Alonzo Menifield,Fabio Cherant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,SUB  Other - Choke
0,0,14,23,28.0,54.0,14,23,0,0,,0.0,0,0,0,0,0.0,7.0,Jared Gooden,Abubakar Nurmagomedov,0.0,0.0,17.0,30.0,27.0,47.0,17.0,30.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,7.0,48.0,46.0,80.0,47.0,0.0,1.0,,25.0,0.0,0.0,0.0,0.0,0.0,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,23,12,12,2,7,0,4,13,22,1,1,0,0,17.0,30.0,9.0,28.0,7.0,1.0,1.0,1.0,17.0,27.0,0.0,3.0,0.0,0.0,12.0,7.0,9.0,5.0,3.0,1.0,0.0,1.0,5.0,7.0,2.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U-DEC
0,0,18,14,29.0,36.0,18,14,0,0,0.0,,0,0,0,0,0.0,0.0,Modestas Bukauskas,Michal Oleksiejczuk,0.0,0.0,23.0,20.0,41.0,50.0,23.0,23.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,17.0,22.0,34.0,50.0,21.0,40.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,14,13,9,5,5,0,0,17,14,1,0,0,0,23.0,20.0,16.0,12.0,7.0,8.0,0.0,0.0,22.0,19.0,1.0,1.0,0.0,0.0,17.0,22.0,15.0,9.0,2.0,13.0,0.0,0.0,16.0,20.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,S-DEC
0,0,8,7,57.0,50.0,8,11,0,1,,100.0,0,0,0,0,97.0,46.0,Shane Young,Omar Morales,0.0,0.0,18.0,28.0,48.0,45.0,18.0,28.0,1.0,0.0,50.0,,0.0,0.0,0.0,0.0,38.0,11.0,0.0,0.0,20.0,34.0,37.0,49.0,33.0,35.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,71.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,2,2,3,4,3,1,5,3,3,3,0,1,18.0,28.0,5.0,19.0,9.0,2.0,4.0,7.0,17.0,27.0,1.0,1.0,0.0,0.0,20.0,34.0,10.0,27.0,7.0,1.0,3.0,6.0,18.0,29.0,2.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U-DEC
0,0,22,46,46.0,52.0,34,66,0,0,,,0,0,0,0,70.0,80.0,Marc-Andre Barriault,Abu Azaitar,0.0,0.0,60.0,55.0,46.0,49.0,66.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,1.0,0.0,59.0,7.0,59.0,35.0,90.0,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,247.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,46,16,12,3,29,3,5,17,28,5,18,0,0,60.0,55.0,52.0,29.0,5.0,18.0,3.0,8.0,51.0,47.0,9.0,8.0,0.0,0.0,59.0,7.0,58.0,4.0,1.0,1.0,0.0,2.0,15.0,7.0,1.0,0.0,43.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punches
0,0,14,3,40.0,50.0,63,25,0,0,,,0,0,0,0,269.0,0.0,Derek Brunson,Kevin Holland,0.0,0.0,7.0,13.0,35.0,50.0,16.0,23.0,2.0,0.0,40.0,,1.0,0.0,0.0,0.0,189.0,2.0,0.0,0.0,6.0,2.0,54.0,40.0,54.0,39.0,1.0,0.0,100.0,,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,8.0,8.0,66.0,47.0,51.0,47.0,2.0,0.0,66.0,,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,8.0,10.0,53.0,50.0,42.0,56.0,1.0,1.0,33.0,100.0,0.0,0.0,0.0,0.0,74.0,105.0,14,3,12,2,2,0,0,1,2,3,0,0,12,0,7.0,13.0,4.0,11.0,1.0,0.0,2.0,2.0,3.0,10.0,4.0,3.0,0.0,0.0,6.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,8.0,8.0,5.0,6.0,2.0,0.0,1.0,2.0,1.0,8.0,5.0,0.0,2.0,0.0,8.0,10.0,2.0,7.0,2.0,2.0,4.0,1.0,7.0,6.0,1.0,2.0,0.0,2.0,0,U-DEC
0,1,14,17,58.0,60.0,14,17,0,0,,0.0,0,0,0,0,0.0,28.0,Song Kenan,Max Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,17,5,11,5,2,4,4,14,16,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KO/TKO  Punch
0,0,6,2,75.0,28.0,6,52,0,1,,100.0,0,1,1,0,12.0,281.0,Cheyanne Buys,Montserrat Conejo,0.0,0.0,10.0,5.0,40.0,45.0,11.0,37.0,0.0,2.0,,66.0,0.0,1.0,1.0,0.0,41.0,191.0,0.0,0.0,15.0,8.0,46.0,34.0,32.0,47.0,0.0,1.0,,100.0,0.0,0.0,1.0,1.0,11.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,5,2,1,0,0,0,5,2,1,0,0,0,10.0,5.0,10.0,3.0,0.0,0.0,0.0,2.0,7.0,5.0,0.0,0.0,3.0,0.0,15.0,8.0,11.0,5.0,4.0,0.0,0.0,3.0,14.0,8.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U-DEC
0,0,20,12,37.0,41.0,20,12,0,0,,,0,0,0,0,0.0,0.0,Adrian Yanez,Gustavo Lopez,1.0,0.0,17.0,10.0,39.0,52.0,17.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,66.0,33.0,4.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12,16,10,3,1,1,1,20,12,0,0,0,0,17.0,10.0,13.0,3.0,4.0,4.0,0.0,3.0,17.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
1,0,14,2,77.0,33.0,14,2,0,0,,,0,0,0,0,10.0,0.0,Tai Tuivasa,Harry Hunsucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,10,1,0,0,4,1,9,2,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punches
0,0,13,15,46.0,26.0,14,16,0,0,0.0,,0,0,0,0,27.0,1.0,Marion Reneau,Macy Chiasson,0.0,0.0,9.0,21.0,56.0,51.0,22.0,48.0,1.0,0.0,100.0,,0.0,0.0,0.0,1.0,26.0,160.0,0.0,0.0,8.0,15.0,42.0,36.0,23.0,28.0,1.0,1.0,50.0,100.0,0.0,0.0,0.0,0.0,82.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,15,5,6,2,4,6,5,11,14,2,1,0,0,9.0,21.0,5.0,12.0,4.0,8.0,0.0,1.0,6.0,15.0,3.0,6.0,0.0,0.0,8.0,15.0,4.0,11.0,1.0,3.0,3.0,1.0,8.0,7.0,0.0,6.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U-DEC
0,0,10,12,52.0,52.0,28,14,1,0,50.0,0.0,0,0,0,0,42.0,144.0,Leonardo Santos,Grant Dawson,0.0,0.0,16.0,23.0,41.0,54.0,40.0,27.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.0,104.0,0.0,0.0,4.0,11.0,44.0,57.0,6.0,34.0,0.0,1.0,,25.0,0.0,0.0,0.0,0.0,9.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,5,3,0,7,5,2,9,8,1,4,0,0,16.0,23.0,6.0,6.0,6.0,13.0,4.0,4.0,16.0,18.0,0.0,5.0,0.0,0.0,4.0,11.0,3.0,7.0,0.0,3.0,1.0,1.0,3.0,7.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KO/TKO  Punches
0,0,4,14,26.0,56.0,14,32,0,1,,100.0,0,0,0,0,0.0,101.0,Trevin Giles,Roman Dolidze,0.0,0.0,17.0,10.0,62.0,43.0,23.0,24.0,0.0,0.0,,,0.0,1.0,0.0,0.0,31.0,56.0,0.0,0.0,6.0,8.0,40.0,42.0,6.0,19.0,1.0,0.0,50.0,0.0,1.0,1.0,0.0,1.0,44.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,1,2,3,2,0,10,1,12,3,2,0,0,17.0,10.0,15.0,5.0,1.0,3.0,1.0,2.0,8.0,10.0,1.0,0.0,8.0,0.0,6.0,8.0,6.0,3.0,0.0,2.0,0.0,3.0,6.0,6.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
2,0,15,14,57.0,56.0,15,14,0,0,,,0,0,0,0,16.0,1.0,Montel Jackson,Jesse Strader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,11,3,2,3,2,8,5,12,3,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
0,0,15,6,65.0,27.0,29,21,1,0,50.0,0.0,0,1,0,0,153.0,50.0,Bruno Silva,JP Buys,3.0,0.0,22.0,11.0,57.0,32.0,33.0,16.0,0.0,0.0,,,0.0,0.0,0.0,0.0,78.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,8,2,4,1,3,3,12,6,1,0,2,0,22.0,11.0,21.0,6.0,0.0,3.0,1.0,2.0,14.0,9.0,0.0,2.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
0,0,17,8,48.0,33.0,18,14,0,0,0.0,,0,0,0,0,19.0,33.0,Leon Edwards,Belal Muhammad,0.0,0.0,2.0,0.0,50.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,8,9,7,4,1,4,0,17,6,0,2,0,0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,CNC
0,1,5,16,27.0,55.0,5,16,0,0,,,0,0,0,0,0.0,13.0,Misha Cirkunov,Ryan Spann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,5,14,0,2,0,0,5,4,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KO/TKO  Punches
1,0,1,1,25.0,100.0,1,1,0,0,,,0,0,0,0,1.0,0.0,Dan Ige,Gavin Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
1,0,19,20,50.0,37.0,19,21,0,0,,,0,0,0,0,25.0,0.0,Jonathan Martinez,Davey Grant,0.0,1.0,10.0,28.0,30.0,50.0,10.0,28.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,8,2,4,7,7,11,16,20,0,0,3,0,10.0,28.0,8.0,12.0,1.0,12.0,1.0,4.0,10.0,26.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KO/TKO  Punch
0,0,2,7,20.0,53.0,10,27,0,2,,66.0,0,1,0,0,2.0,144.0,Manel Kape,Matheus Nicolau,0.0,0.0,28.0,21.0,40.0,55.0,28.0,21.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,31.0,27.0,43.0,52.0,35.0,28.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,32.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,1,3,2,4,0,0,0,3,28.0,21.0,19.0,10.0,6.0,10.0,3.0,1.0,27.0,20.0,1.0,1.0,0.0,0.0,31.0,27.0,18.0,14.0,3.0,10.0,10.0,3.0,29.0,26.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,S-DEC
1,0,43,15,68.0,35.0,58,21,3,0,42.0,,0,0,0,0,155.0,0.0,Eryk Anders,Darren Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,15,38,7,3,2,2,6,17,11,11,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,CNC
0,0,22,12,51.0,30.0,24,12,1,0,50.0,0.0,0,0,0,0,101.0,4.0,Angela Hill,Ashley Yoder,0.0,0.0,32.0,16.0,57.0,27.0,42.0,21.0,0.0,1.0,,50.0,0.0,0.0,0.0,0.0,7.0,43.0,0.0,0.0,23.0,6.0,63.0,33.0,31.0,20.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,124.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,12,11,6,4,4,7,2,16,12,5,0,1,0,32.0,16.0,9.0,10.0,15.0,4.0,8.0,2.0,24.0,16.0,8.0,0.0,0.0,0.0,23.0,6.0,6.0,1.0,16.0,3.0,1.0,2.0,7.0,6.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,18,24,33.0,43.0,26,29,0,1,,100.0,0,0,0,0,19.0,6.0,Charles Jourdain,Marcelo Rojo,0.0,0.0,45.0,38.0,62.0,34.0,46.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,43.0,12.0,45.0,30.0,56.0,13.0,0.0,0.0,,,0.0,0.0,0.0,0.0,158.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,24,8,9,8,5,2,10,14,19,4,5,0,0,45.0,38.0,23.0,12.0,7.0,14.0,15.0,12.0,40.0,35.0,5.0,3.0,0.0,0.0,43.0,12.0,37.0,4.0,6.0,3.0,0.0,5.0,19.0,9.0,5.0,3.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
0,0,2,1,66.0,25.0,31,8,1,0,50.0,,0,0,0,0,281.0,0.0,Rani Yahya,Ray Rodriguez,0.0,0.0,6.0,2.0,60.0,14.0,11.0,7.0,1.0,0.0,50.0,,1.0,0.0,0.0,0.0,139.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,1,0,2,1,0,0,0,0,6.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,SUB  Arm Triangle
